factor,valid_count,valid_ratio,data_quality,ic_mean,ic_std,ic_ir,ic_t_stat,ic_p_value,ic_count,rankic_mean,rankic_std,rankic_ir,rankic_t_stat,rankic_p_value,rankic_count,ic_positive_ratio,ic_negative_ratio,ic_abs_mean,ic_volatility,monthly_ic_std,rankic_positive_ratio,rankic_negative_ratio,rankic_abs_mean,rankic_volatility,long_short_ret,long_short_win,ls_t_stat,ls_p_value,monotonicity,mono_strength,g0_ret,g0_win,g0_count,g1_ret,g1_win,g1_count,g2_ret,g2_win,g2_count,g3_ret,g3_win,g3_count,g4_ret,g4_win,g4_count,decile_mono,decile_mono_strength,top_decile_ret,bottom_decile_ret,top_decile_win,bottom_decile_win,overall_mean_ret,overall_std_ret,overall_sharpe
outflow_r_ma1,71464,0.9993148098947044,good,5.530831913347356e-05,0.15204450488090515,0.00036376400385051966,0.01132352402663949,0.9909676589047445,970.0,0.006744333168469521,0.15188636086040663,0.04440381038997964,1.3822357712986728,0.16721783560425282,970.0,0.4896907216494845,0.5103092783505154,0.12175675481557846,0.15204450488090515,0.034604694694280624,0.5103092783505154,0.4896907216494845,0.12239213220249154,0.15188636086040663,-8.577201515436172e-05,0.010144826138669294,-0.11802292125901909,0.9060503257406503,none,0.0,0.0021169160027056932,0.4563772476037221,14293.0,0.0016183886909857392,0.46603232351500734,14293.0,0.002130088396370411,0.47698012874335294,14292.0,0.0028573290910571814,0.4782760791996082,14293.0,0.0020311439875513315,0.4665220737423914,14293.0,none,0.0,0.001656489446759224,0.004132682923227549,0.4578144676087869,0.4659297607387715,0.0021507730707526207,0.05863264203071594,0.03668217733502388
outflow_r_ma2,71511,0.9999720330569267,good,-0.017314312979578972,0.16920877993106842,-0.10232514888048172,-3.185255508536267,0.0014924588011961696,970.0,-0.012043583921178104,0.16925451460927685,-0.07115664801604055,-2.2150185623636314,0.02699072067609856,970.0,0.4536082474226804,0.5463917525773195,0.13666969537734985,0.16920877993106842,0.041313525289297104,0.47525773195876286,0.5247422680412371,0.13730677109793793,0.16925451460927685,-0.0013987710699439049,0.004227711346630358,-1.9607796801979538,0.04991461710484162,none,0.0,0.002680555684491992,0.4647276795077956,14303.0,0.0019547853153198957,0.4616836806041113,14302.0,0.002530080731958151,0.472381485106978,14302.0,0.002356078242883086,0.47671654314081946,14302.0,0.0012817846145480871,0.46895539085442595,14302.0,none,0.0,0.000940487312618643,0.004867956042289734,0.4610543979862956,0.4780480984340045,0.0021606641821563244,0.058628328144550323,0.03685358539223671
outflow_r_ma3,71511,0.9999720330569267,good,-0.024127932265400887,0.1747281700372696,-0.1380883902311325,-4.298521015080233,1.8931263820306268e-05,970.0,-0.018039270037376154,0.1750290204003695,-0.10306445180411963,-3.20826908280579,0.0013791795845814086,970.0,0.4268041237113402,0.5731958762886598,0.14158302545547485,0.1747281700372696,0.044283002614974976,0.44536082474226807,0.554639175257732,0.1414725745263621,0.1750290204003695,-0.0012673110468313098,0.010940372134334964,-1.7980232347497012,0.07218420286325884,none,0.0,0.0031457007862627506,0.4692022652590366,14303.0,0.001289754523895681,0.45483149209900714,14302.0,0.002195123117417097,0.4665781009649,14302.0,0.0022942835930734873,0.47370997063347786,14302.0,0.0018783897394314408,0.48014263739337154,14302.0,none,0.0,0.0007162652909755707,0.005468136630952358,0.46832610823661025,0.48825503355704697,0.0021606641821563244,0.058628328144550323,0.03685358539223671
outflow_r_ma5,71511,0.9999720330569267,good,-0.025707846507430077,0.17761288583278656,-0.14474087953567505,-4.5056048545871565,7.425351529221018e-06,970.0,-0.019981240201337264,0.18122635791071756,-0.11025570690540039,-3.4321239717044105,0.0006241891494706868,970.0,0.4463917525773196,0.5536082474226804,0.1439906358718872,0.17761288583278656,0.048389628529548645,0.4556701030927835,0.5443298969072164,0.14707962996811508,0.18122635791071756,-0.0009085310157388449,0.01569499590993434,-1.308385153858089,0.19075354182255236,none,0.0,0.003229975700378418,0.4698315038803048,14303.0,0.0013256726088002324,0.45336316599077053,14302.0,0.0017806845717132092,0.46140399944063765,14302.0,0.002145468257367611,0.4743392532512935,14302.0,0.002321444684639573,0.48552649979023915,14302.0,none,0.0,0.0021404786966741085,0.005379124544560909,0.48846315200671236,0.48685682326621926,0.0021606641821563244,0.058628328144550323,0.03685358539223671
outflow_r_ma10,71511,0.9999720330569267,good,-0.029800863936543465,0.1782122105360031,-0.16722121834754944,-5.20539031967241,2.3634497020232175e-07,970.0,-0.02152479334014345,0.1836165060926343,-0.11722689750606743,-3.6491285245154357,0.0002771760432979634,970.0,0.42577319587628865,0.5742268041237113,0.14601296186447144,0.1782122105360031,0.04804977402091026,0.4515463917525773,0.5484536082474227,0.14952981633341428,0.1836165060926343,-0.0010839204769581556,0.015695088791534417,-1.5846540808766858,0.11305638060992237,none,0.0,0.0033031972125172615,0.4711598965252045,14303.0,0.0016897814348340034,0.4526639630820864,14302.0,0.001354475156404078,0.4564396587889806,14302.0,0.0022365106269717216,0.47734582575863516,14302.0,0.002219276735559106,0.48685498531673893,14302.0,none,0.0,0.0020605754107236862,0.0056626261211931705,0.4913998042231856,0.49468680089485456,0.0021606641821563244,0.058628328144550323,0.03685358539223671
outflow_r_ma20,71511,0.9999720330569267,good,-0.028904592618346214,0.17916840314865112,-0.16132639348506927,-5.021891588157997,6.088622842706521e-07,970.0,-0.019827893138514064,0.18552404167663197,-0.10687506028503864,-3.326888618077226,0.0009112264164154946,970.0,0.4154639175257732,0.5845360824742268,0.14600181579589844,0.17916840314865112,0.04965953528881073,0.44742268041237115,0.5525773195876289,0.14987051619316272,0.18552404167663197,-0.0006513325497508049,0.020240132569223468,-0.9642260231059979,0.3349410290909772,none,0.0,0.003512703813612461,0.474376005033909,14303.0,0.0016055268933996558,0.4530135645364285,14302.0,0.0011954846559092402,0.45699902111592783,14302.0,0.001628139871172607,0.4654593763110055,14302.0,0.002861371263861656,0.49461613760313244,14302.0,none,0.0,0.003504958702251315,0.005842209327965975,0.505104181233394,0.4949664429530201,0.0021606641821563244,0.058628328144550323,0.03685358539223671
outflow_r_ma60,71511,0.9999720330569267,good,-0.02982444502413273,0.17850689589977264,-0.16707727313041687,-5.200909219578146,2.4195656321070914e-07,970.0,-0.020318192137039903,0.18527847702905215,-0.10966299196130568,-3.41367348759695,0.0006674804106291984,970.0,0.41649484536082476,0.5835051546391753,0.14588050544261932,0.17850689589977264,0.04956415295600891,0.4422680412371134,0.5577319587628866,0.15031855649124082,0.18527847702905215,-0.0009561972692608833,0.01891165681973417,-1.4398388818305614,0.14992412961518456,none,0.0,0.0035423359367996454,0.47451583583863527,14303.0,0.001337178866378963,0.45224444133687597,14302.0,0.0012387220049276948,0.45692910082505944,14302.0,0.0020988495089113712,0.4673472241644525,14302.0,0.002586138667538762,0.49342749265836944,14302.0,none,0.0,0.002933741547167301,0.005969919264316559,0.500349601454342,0.4949664429530201,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_r_1000_ma1,71464,0.9993148098947044,good,-0.02515825815498829,0.14966781437397003,-0.1680939793586731,-5.232557995073247,2.0492504832144845e-07,970.0,-0.0342258666177623,0.1522429522631746,-0.22481084417357983,-6.998083900085682,4.838727666897594e-12,970.0,0.4309278350515464,0.5690721649484536,0.11953668296337128,0.14966781437397003,0.03728177770972252,0.3979381443298969,0.6020618556701031,0.12282593231636083,0.1522429522631746,-0.0036028758622705936,-0.026656405233331015,-5.185238349309121,2.172522049983844e-07,none,0.0,0.002963423728942871,0.4677114671517526,14293.0,0.002733753528445959,0.47841600783600363,14293.0,0.0030028782784938812,0.4820878813322138,14292.0,0.002693323651328683,0.47491779192611766,14293.0,-0.0006394520169124007,0.4410550619184216,14293.0,none,0.0,-0.0019221733091399074,0.0026889913715422153,0.43780607247796277,0.461032601091367,0.0021507730707526207,0.05863264203071594,0.03668217733502388
amt_r_1000_ma2,71511,0.9999720330569267,good,-0.024078786373138428,0.15135030448436737,-0.15909308195114136,-4.952371164073236,8.646032469770744e-07,970.0,-0.03795074924019807,0.1507904871767437,-0.2516786698600917,-7.834446127442969,1.2338933567193981e-14,970.0,0.4216494845360825,0.5783505154639176,0.1212628185749054,0.15135030448436737,0.03851300850510597,0.3958762886597938,0.6041237113402061,0.12363046910094173,0.1507904871767437,-0.0034972375724464655,-0.02905387781022689,-5.037190733336213,4.7538946254866594e-07,none,0.0,0.00295034097507596,0.47143955813465704,14303.0,0.003161070868372917,0.48070199972031885,14302.0,0.0027697959449142218,0.4782547895399245,14302.0,0.0024689550045877695,0.47168228219829395,14302.0,-0.0005468966555781662,0.44238568032443015,14302.0,none,0.0,-0.00029953569173812866,0.003306610742583871,0.44581177457698223,0.47329418344519014,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_r_1000_ma3,71511,0.9999720330569267,good,-0.015841539949178696,0.15069064497947693,-0.10512623190879822,-3.2724499065510257,0.0011038697779980052,970.0,-0.032826982693407995,0.1482069023246733,-0.2214942906066191,-6.894843684045218,9.71221547862931e-12,970.0,0.4536082474226804,0.5463917525773195,0.11892937868833542,0.15069064497947693,0.038225509226322174,0.4020618556701031,0.5979381443298969,0.12080730336451717,0.1482069023246733,-0.0016936130123212934,-0.01765684595614969,-2.412798266441647,0.015837094776902566,descending,0.8096789902447601,0.0027073780074715614,0.47178913514647275,14303.0,0.0029645361937582493,0.4795832750664243,14302.0,0.0026190662756562233,0.47398965179695146,14302.0,0.0014985373709350824,0.4649699342749266,14302.0,0.001013764995150268,0.45413228919032306,14302.0,none,0.0,0.0016890732804313302,0.0026657485868781805,0.4561599776255069,0.4664429530201342,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_r_1000_ma5,71511,0.9999720330569267,good,-0.011037497781217098,0.15664933621883392,-0.07045990973711014,-2.1933299916711966,0.028520598575985268,970.0,-0.02782381641932102,0.1557385948033789,-0.17865716879267332,-5.56137699299574,3.461501473476999e-08,970.0,0.4814432989690722,0.5185567010309279,0.12348468601703644,0.15664933621883392,0.03702457994222641,0.4195876288659794,0.5804123711340207,0.12418345935929215,0.1557385948033789,-0.0010809478117153049,-0.008147652178509102,-1.5395882257807678,0.1236724215751449,none,0.0,0.002880173036828637,0.47227854296301475,14303.0,0.0034355190582573414,0.4806320794294504,14302.0,0.0015340788522735238,0.47084323870787304,14302.0,0.0011542746797204018,0.4565794993707174,14302.0,0.0017992252251133323,0.46413089078450565,14302.0,none,0.0,0.0011523208813741803,0.003089464269578457,0.45797790518808557,0.4741331096196868,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_r_1000_ma10,71511,0.9999720330569267,good,-0.0024165469221770763,0.1622527688741684,-0.01489371806383133,-0.4636230445834427,0.6430219614558494,970.0,-0.02140508298429477,0.15859210148240782,-0.13496941388767192,-4.201431144496011,2.897116920852964e-05,970.0,0.48556701030927835,0.5144329896907216,0.12802165746688843,0.1622527688741684,0.03926613926887512,0.44123711340206184,0.5587628865979382,0.12430625092143473,0.15859210148240782,-0.00041737547144293785,-0.006049588821466778,-0.5934289508009927,0.5528990768948453,none,0.0,0.0029853812884539366,0.47878067538278685,14303.0,0.0027684601955115795,0.4713326807439519,14302.0,0.0006367639871314168,0.45839742693329605,14302.0,0.0018446517642587423,0.46322192700321635,14302.0,0.0025680058170109987,0.47273108656132007,14302.0,none,0.0,0.0020389847923070192,0.003497806377708912,0.4690253111452944,0.4804250559284116,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_r_1000_ma20,71511,0.9999720330569267,good,0.001535790041089058,0.1611604392528534,0.00952957198023796,0.29664380392102596,0.7668020344491279,970.0,-0.01152661285475403,0.1593871316303599,-0.07231834048865243,-2.2511806141513064,0.024597506982477955,970.0,0.511340206185567,0.488659793814433,0.1274009346961975,0.1611604392528534,0.043527379631996155,0.47010309278350515,0.5298969072164949,0.12495866621014312,0.1593871316303599,-0.0007142666727304459,-0.004721088629451142,-1.0165725307830307,0.30936575667582633,none,0.0,0.0028478738386183977,0.47899042158987626,14303.0,0.002195753389969468,0.4656691371836107,14302.0,0.0013270513154566288,0.4603551950776115,14302.0,0.002298987004905939,0.4651796951475318,14302.0,0.002133607165887952,0.4742693329604251,14302.0,none,0.0,0.00228761974722147,0.002838256536051631,0.4785344707033981,0.4766498881431767,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_r_1000_ma60,71511,0.9999720330569267,good,0.0029179442208260298,0.15848472714424133,0.01841151714324951,0.5731277591992717,0.5666911648023074,970.0,0.002372253760094981,0.15393344577850507,0.01541090533053108,0.47972244789074336,0.6315330211837183,970.0,0.522680412371134,0.477319587628866,0.12445629388093948,0.15848472714424133,0.04480528086423874,0.5020618556701031,0.4979381443298969,0.12008960445117411,0.15393344577850507,-0.0003690726589411497,0.006186168770188849,-0.5396623641319461,0.5894341423575763,none,0.0,0.003034246386960149,0.4745857512409984,14303.0,0.0011857138015329838,0.4597259124597958,14302.0,0.0010276657994836569,0.45357292686337575,14302.0,0.002890460193157196,0.4758075793595301,14302.0,0.002665173728018999,0.48077192001118724,14302.0,none,0.0,0.003103908384218812,0.003317630849778652,0.4852468186267655,0.4815436241610738,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_r_1430_ma1,71464,0.9993148098947044,good,0.008186575956642628,0.1285199522972107,0.06369887292385101,1.9828672950222928,0.047664271353149934,970.0,0.0259702843022807,0.14551641909994495,0.17846978686606868,5.555544025068595,3.5754141278350656e-08,970.0,0.5175257731958763,0.4824742268041237,0.09940360486507416,0.1285199522972107,0.03176916763186455,0.5793814432989691,0.42061855670103093,0.11600463559902191,0.14551641909994495,0.001195891061797738,0.017211222276638904,1.6928150677335159,0.09050172107094749,none,0.0,0.0012355106882750988,0.4612047855593647,14293.0,0.0006639962084591389,0.4558175330581403,14293.0,0.0028070961125195026,0.46879373075846625,14292.0,0.0036159080918878317,0.47995522283635345,14293.0,0.002431401750072837,0.47841600783600363,14293.0,none,0.0,0.002019431907683611,0.002004108624532819,0.47362529732755004,0.4747446481040996,0.0021507730707526207,0.05863264203071594,0.03668217733502388
amt_r_1430_ma2,71511,0.9999720330569267,good,-0.004855473525822163,0.1334088295698166,-0.036395441740751266,-1.1329452205353225,0.2575175024117934,970.0,0.005285370502954841,0.1444676996132593,0.03658513644990404,1.1388501089156977,0.2550471429528498,970.0,0.477319587628866,0.522680412371134,0.10453154146671295,0.1334088295698166,0.033894408494234085,0.5092783505154639,0.49072164948453606,0.11525769733143279,0.1444676996132593,-0.001031234278343618,3.296319103168743e-05,-1.467684116069463,0.14220122321206632,none,0.0,0.0027856039814651012,0.47143955813465704,14303.0,0.0018312339670956135,0.46538945602013704,14302.0,0.0021918932907283306,0.46762690532792617,14302.0,0.002240176312625408,0.4685358691092155,14302.0,0.0017543697031214833,0.47147252132568873,14302.0,none,0.0,0.001212555798701942,0.0035632862709462643,0.46664802125576843,0.4780480984340045,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_r_1430_ma3,71511,0.9999720330569267,good,-0.009533877484500408,0.1358165740966797,-0.0701967179775238,-2.185137172514942,0.02911767349250712,970.0,-0.0005474928485394953,0.14555051861597787,-0.00376153141703333,-0.1170918268910669,0.9068115504130455,970.0,0.46494845360824744,0.5350515463917526,0.10733160376548767,0.1358165740966797,0.03489421308040619,0.5082474226804123,0.4917525773195876,0.11577105635979287,0.14555051861597787,-0.0016051704296842217,-0.013111601749744684,-2.2831592314647917,0.022428425676519745,none,0.0,0.0031089219264686108,0.477871775152066,14303.0,0.0020306138321757317,0.4637113690392952,14302.0,0.001954678911715746,0.4705635575443994,14302.0,0.0022052882704883814,0.4675569850370578,14302.0,0.001503751496784389,0.46476017340232134,14302.0,none,0.0,0.0011668311199173331,0.004805575590580702,0.4665081806740316,0.4874161073825503,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_r_1430_ma5,71511,0.9999720330569267,good,-0.01672772690653801,0.14142931997776031,-0.11827623099088669,-3.681793074557462,0.00024439023230215465,970.0,-0.006416653824612912,0.1460905010088618,-0.043922457519833404,-1.3672518510024194,0.17186344444805923,970.0,0.4505154639175258,0.5494845360824743,0.11158452183008194,0.14142931997776031,0.03826472908258438,0.4793814432989691,0.520618556701031,0.11437438719703609,0.1460905010088618,-0.0018611617852002382,-0.018844791844659203,-2.632578515580045,0.008478589202701016,none,0.0,0.003510146401822567,0.4817870376844019,14303.0,0.002115423558279872,0.46951475318137326,14302.0,0.00189760432112962,0.4669277024192421,14302.0,0.001631067949347198,0.46329184729408474,14302.0,0.0016489846166223288,0.4629422458397427,14302.0,none,0.0,0.00043810211354866624,0.005233877804130316,0.4560201370437701,0.49147091722595077,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_r_1430_ma10,71511,0.9999720330569267,good,-0.026530379429459572,0.15108206868171692,-0.17560243606567383,-5.466286847362646,5.846263042283608e-08,970.0,-0.018672102429352255,0.15324705471969413,-0.12184314056479324,-3.792826469100388,0.0001581639152625351,970.0,0.422680412371134,0.5773195876288659,0.12149247527122498,0.15108206868171692,0.03837783634662628,0.4515463917525773,0.5484536082474227,0.1202226544296214,0.15324705471969413,-0.002809035126119852,-0.03443673317500895,-3.977703931282784,6.975826918009733e-05,descending,0.8842425262743564,0.003515597665682435,0.485842131021464,14303.0,0.002760453149676323,0.4740595720878199,14302.0,0.002852255944162607,0.47860439099426655,14302.0,0.0009683569078333676,0.4545518109355335,14302.0,0.0007065625977702439,0.45140539784645506,14302.0,none,0.0,-0.0005746451206505299,0.004687081091105938,0.445252412250035,0.4988814317673378,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_r_1430_ma20,71511,0.9999720330569267,good,-0.030954547226428986,0.1605694741010666,-0.1927797794342041,-6.000996168438164,2.7678338166412997e-09,970.0,-0.024694985046582043,0.16333533360407237,-0.15119193441905907,-4.706418171108722,2.887766485644469e-06,970.0,0.40309278350515465,0.5969072164948453,0.12830208241939545,0.1605694741010666,0.04145864024758339,0.42577319587628865,0.5731958762886598,0.12807562755165455,0.16333533360407237,-0.003143920097500086,-0.0435959588604124,-4.471857708424245,7.784362493931692e-06,strict_descending,1.0,0.0034237178042531013,0.4905963783821576,14303.0,0.002972462447360158,0.48021255768424,14302.0,0.0026369134429842234,0.4700741155083205,14302.0,0.001490341150201857,0.4565794993707174,14302.0,0.000279797735856846,0.4470004195217452,14302.0,none,0.0,-0.0003164060181006789,0.005082482006400824,0.441336875961404,0.5058724832214765,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_r_1430_ma60,71511,0.9999720330569267,good,-0.03854718431830406,0.16101841628551483,-0.2393961250782013,-7.452105765574971,2.0325160597503226e-13,970.0,-0.04362459305905768,0.16265190130892798,-0.26820831916499166,-8.34899369341967,2.357848355566725e-16,970.0,0.37938144329896906,0.6206185567010309,0.13036401569843292,0.16101841628551483,0.044921793043613434,0.36597938144329895,0.634020618556701,0.1316491917189539,0.16265190130892798,-0.003792845644056797,-0.05639074147215167,-5.456657905422234,4.892063762323869e-08,strict_descending,1.0,0.004311476834118366,0.49961546528700274,14303.0,0.0026872623711824417,0.4814711229198713,14302.0,0.001952162361703813,0.4654593763110055,14302.0,0.0013336382107809186,0.4546916515172703,14302.0,0.000518631306476891,0.44322472381485106,14302.0,descending,0.7907016611617078,0.0005825671250931919,0.005417948588728905,0.4448328905048245,0.5089485458612976,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_peak_ma1,71464,0.9993148098947044,good,0.008990027941763401,0.14859241247177124,0.060501258820295334,1.8833294749841687,0.05995502481049487,970.0,0.02658963061828021,0.15073838095581613,0.17639588835755152,5.4909861261103945,5.1061032689639317e-08,970.0,0.5268041237113402,0.4731958762886598,0.11663269996643066,0.14859241247177124,0.0406467504799366,0.5773195876288659,0.4216494845360825,0.12109444803700582,0.15073838095581613,0.0039411610923707485,0.0660003905812716,5.485195465041646,4.1712840959105934e-08,strict_ascending,1.0,0.0004991838941350579,0.44413633737723857,17310.0,0.0019500829512253404,0.4556379442597801,11733.0,0.002211383543908596,0.46858285158571505,18509.0,0.0025671697221696377,0.48004809498760054,13307.0,0.004440344870090485,0.5101367279585102,10605.0,none,0.0,0.004868791438639164,0.0019031708361580968,0.5140324963072378,0.45638629283489096,0.0021507730707526207,0.05863264203071594,0.03668217733502388
amt_peak_ma2,71511,0.9999720330569267,good,0.0008037926163524389,0.1526273936033249,0.005266372114419937,0.16393565233349608,0.8698159867330277,970.0,0.027268830307862257,0.1491940048292877,0.18277430342502085,5.689538308750021,1.6866242738330183e-08,970.0,0.49896907216494846,0.5010309278350515,0.1202300488948822,0.1526273936033249,0.04294956102967262,0.568041237113402,0.4309278350515464,0.12009442484006562,0.1491940048292877,0.0026944333221763372,0.05512134414208836,3.95618898691527,7.63318315648979e-05,none,0.0,0.001805230276659131,0.4521227503461006,17336.0,0.0004449176194611937,0.45076081944535934,15181.0,0.00215889816172421,0.46806828959848246,12652.0,0.002345798071473837,0.47544348336021114,13642.0,0.004499663598835468,0.507244094488189,12700.0,none,0.0,0.005415132734924555,0.002593259559944272,0.5187411039063735,0.4583554376657825,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_peak_ma3,71511,0.9999720330569267,good,-0.0036798242945224047,0.15423446893692017,-0.02385863848030567,-0.7426898879417526,0.4578494545323234,970.0,0.02725419653352981,0.14818406952934793,0.18392123134485858,5.72524075824653,1.376950828893021e-08,970.0,0.49690721649484537,0.5030927835051546,0.12259138375520706,0.15423446893692017,0.040700480341911316,0.5865979381443299,0.4134020618556701,0.11926228888081364,0.14818406952934793,0.0016159969381988049,0.0401112510078932,2.3266333927173624,0.019991884176980605,none,0.0,0.002216451335698366,0.45858968291528635,14791.0,0.0002500399714335799,0.44560934421615533,14212.0,0.0013942349469289184,0.46247679660567487,15084.0,0.0032288269139826298,0.4806948342562391,13183.0,0.003832448273897171,0.49870093392317955,14241.0,none,0.0,0.004472147673368454,0.004456689115613699,0.5093833780160858,0.4709030100334448,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_peak_ma5,71511,0.9999720330569267,good,-0.011491230688989162,0.15926280617713928,-0.07215262949466705,-2.2460224192336096,0.024927200479795315,970.0,0.02148726020743,0.15178942710983478,0.14155966338737036,4.406577471359933,1.1672937793827075e-05,970.0,0.4762886597938144,0.5237113402061856,0.12630990147590637,0.15926280617713928,0.04117162153124809,0.5463917525773195,0.4536082474226804,0.1201965454325889,0.15178942710983478,0.000803961418569088,0.03374285289178908,1.1260314854876718,0.260162177514084,none,0.0,0.002849980490282178,0.4603729603729604,14586.0,-0.0002879125822801143,0.44695976257850784,14489.0,0.001993670826777816,0.4664903567051538,15503.0,0.00278835603967309,0.4799319245497093,14102.0,0.003653941908851266,0.49411581326474946,12831.0,none,0.0,0.004744134843349457,0.00499837938696146,0.5058423310161219,0.47629009762900976,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_peak_ma10,71511,0.9999720330569267,good,-0.020214466378092766,0.1644083559513092,-0.12295278906822205,-3.8273686067612687,0.00013782539476725123,970.0,0.011098570774860992,0.15385205608743108,0.07213794249557441,2.245565047448517,0.024956618194227398,970.0,0.4515463917525773,0.5484536082474227,0.13022460043430328,0.1644083559513092,0.041626736521720886,0.5350515463917526,0.46494845360824744,0.12057031155071792,0.15385205608743108,0.00019883830100297928,0.016563565801355984,0.2783536201563864,0.7807430064403397,none,0.0,0.0028757669497281313,0.4681681270536692,14608.0,0.0013375033158808947,0.4567554612066014,14603.0,0.0013081675861030817,0.46368047254060896,14221.0,0.0022543680388480425,0.47220127510797283,14587.0,0.0030746052507311106,0.4847316928550252,13492.0,none,0.0,0.004265264607965946,0.005210341420024633,0.4976380277531739,0.4869867780097425,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_peak_ma20,71511,0.9999720330569267,good,-0.02575516514480114,0.16071774065494537,-0.16025091707706451,-4.9884130440400165,7.212636476134859e-07,970.0,0.0018325304810767478,0.15185669253050987,0.012067498972484008,0.37564633763145433,0.7072620534621676,970.0,0.4422680412371134,0.5577319587628866,0.12863241136074066,0.16071774065494537,0.043349895626306534,0.511340206185567,0.488659793814433,0.11784803648519665,0.15185669253050987,0.0006763748824596405,0.012796131644766118,0.9528239556501027,0.34068757696404584,none,0.0,0.0025057250168174505,0.47217961232742994,14342.0,0.002132123103365302,0.4620803978450062,14478.0,0.0016849935054779053,0.4601414773500204,14702.0,0.0013390120584517717,0.46593313584426577,14178.0,0.003182099899277091,0.48497574397219606,13811.0,none,0.0,0.0045651523396372795,0.005498155020177364,0.497815362931642,0.4897931223455268,0.0021606641821563244,0.058628328144550323,0.03685358539223671
amt_peak_ma60,71511,0.9999720330569267,good,-0.03160494565963745,0.16565334796905518,-0.19078965485095978,-5.939046348358824,3.991955428446057e-09,970.0,-0.012362996024928175,0.1531705686321966,-0.08071391348435238,-2.51252443156893,0.012148542065812989,970.0,0.422680412371134,0.5773195876288659,0.1341525763273239,0.16565334796905518,0.0451970212161541,0.4690721649484536,0.5309278350515464,0.12074479091083003,0.1531705686321966,-0.000516797648742795,0.0021059933640310002,-0.7492739905112088,0.4536982698343164,none,0.0,0.0035465576220303774,0.4784308250732933,14326.0,0.002093061339110136,0.4705306579039362,14303.0,0.0010402199113741517,0.45526880232477684,14453.0,0.001099695567972958,0.4598154539691484,14197.0,0.0030297599732875824,0.4805368184373243,14232.0,none,0.0,0.004021847154945135,0.0057559628039598465,0.49201680672268905,0.4938220186033597,0.0021606641821563244,0.058628328144550323,0.03685358539223671
vwap_ret_ma1,71464,0.9993148098947044,good,-0.01351596973836422,0.1726798713207245,-0.07827182859182358,-2.4365055247207827,0.015009125075117282,970.0,-0.05737230796183013,0.1583937461653181,-0.3622132145416255,-11.275249974707066,8.581913024959962e-28,970.0,0.46288659793814435,0.5371134020618556,0.13557572662830353,0.1726798713207245,0.0459371916949749,0.3474226804123711,0.6525773195876289,0.13478934071253326,0.1583937461653181,-0.005296165589243174,-0.08374728888266986,-7.369670135864433,1.7611060433317396e-13,strict_descending,1.0,0.0042786188423633575,0.5064017351150913,14293.0,0.003661689581349492,0.4917092282935703,14293.0,0.0025080132763832808,0.4733417296389589,14292.0,0.0013231177581474185,0.45008045896592735,14293.0,-0.0010175466304644942,0.4226544462324215,14293.0,descending,0.9104194723529223,-0.0009659059578552842,0.004312572535127401,0.42633272701832936,0.5094445221771373,0.0021507730707526207,0.05863264203071594,0.03668217733502388
vwap_ret_ma2,71511,0.9999720330569267,good,-0.0009476995910517871,0.1792578399181366,-0.005286795552819967,-0.16457141940615744,0.8693156508964243,970.0,-0.04848388183114689,0.16395620504544048,-0.2957123935486893,-9.205161556846667,2.0489530816626198e-19,970.0,0.5041237113402062,0.49587628865979383,0.141885906457901,0.1792578399181366,0.04811633750796318,0.3824742268041237,0.6175257731958763,0.13689451664806,0.16395620504544048,-0.00460627069696784,-0.07764614325825314,-6.3371720220913215,2.378081785920845e-10,strict_descending,1.0,0.004395460244268179,0.5048591204642383,14303.0,0.003046067664399743,0.4902111592784226,14302.0,0.0022137784399092197,0.4700741155083205,14302.0,0.0013586673885583878,0.45210460075513914,14302.0,-0.00021081023442093283,0.42721297720598517,14302.0,descending,0.8878560134114151,-0.0007994609768502414,0.005454918369650841,0.42791218011466925,0.5128635346756152,0.0021606641821563244,0.058628328144550323,0.03685358539223671
